1.48	15.99373138
1.49	14.56341557
1.5	13.92436702
1.51	13.45608549
1.52	14.59979943
1.53	14.02829861
1.54	13.92578493
1.55	13.46172371
1.56	14.24676149
1.57	14.08464779
1.58	14.87760147
1.59	16.15443347
1.6	12.25898173
1.61	13.65580535
1.62	11.96941914
1.63	15.31497894
1.64	11.64906417
1.65	13.96837774
1.66	12.73286447
1.67	14.01761221
1.68	15.5993328
1.69	14.29203088
1.7	13.55782886
1.71	14.2356154
1.72	12.50455378
1.73	11.55007135
1.74	14.91354705
1.75	11.94065427
1.76	11.96619275
1.77	12.03342749
1.78	11.7917298
1.79	14.0275523
1.8	13.11012737
1.81	10.86895915
1.82	12.53372806
1.83	14.41443293
1.84	10.10798031
1.85	12.97868865
1.86	14.81102695
1.87	11.03991507
1.88	10.88801791
1.89	14.65900751
1.9	12.10955954
1.91	13.3165808
1.92	12.43429601
1.93	12.20272125
1.94	12.06206659
1.95	10.20063347
1.96	13.94223694
1.97	13.69137055
1.98	13.86444213
1.99	11.20349601
2	9.565030565
2.01	12.05344479
2.02	11.43446017
2.03	11.06336466
2.04	9.780928868
2.05	12.57826043
2.06	9.726403467
2.07	13.54482418
2.08	8.598550242
2.09	11.67902731
2.1	10.1526795
2.11	11.02685891
2.12	9.607570148
2.13	12.82114097
2.14	8.969984508
2.15	9.199327309
2.16	10.26515841
2.17	11.48076815
2.18	8.416296022
2.19	11.40699035
2.2	12.65679995
2.21	7.846120534
2.22	11.29762321
2.23	12.52972801
2.24	11.65279772
2.25	11.95792723
2.26	8.173953612
2.27	9.094287947
2.28	8.692780188
2.29	7.620966065
2.3	10.59833154
2.31	10.93840324
2.32	11.54189729
2.33	7.909321894
2.34	7.985534124
2.35	9.590234552
2.36	9.945572937
2.37	11.3727978
2.38	11.38448282
2.39	7.812336947
2.4	7.646903186
2.41	7.597238502
2.42	8.071597627
2.43	11.30549372
2.44	7.675222243
2.45	7.150359125
2.46	8.090535394
2.47	8.434918882
2.48	6.613914438
2.49	6.403148045
2.5	8.069360222
2.51	10.01608777
2.52	9.939887522
2.53	8.557388241
2.54	6.493710801
2.55	7.769090071
2.56	6.633716831
2.57	8.00636806
2.58	7.63779144
2.59	6.681462928
2.6	7.622062317
2.61	5.736600264
2.62	6.470537757
2.63	6.643063047
2.64	6.356555226
2.65	8.461224036
2.66	7.01001354
2.67	10.0742613
2.68	6.890455078
2.69	5.715890447
2.7	7.050752009
2.71	10.05048609
2.72	5.839344155
2.73	7.964841181
2.74	9.970997484
2.75	6.254342541
2.76	9.273166936
2.77	7.307788293
2.78	8.682951114
2.79	9.060514553
2.8	9.824353771
2.81	4.864702697
2.82	7.420681697
2.83	8.838898584
2.84	9.389399235
2.85	8.118989205
2.86	6.967315856
2.87	7.562106478
2.88	8.476513207
2.89	5.385161276
2.9	7.121944798
2.91	9.208819508
2.92	8.084556142
2.93	4.925842007
2.94	7.711440919
2.95	8.579220183
2.96	8.715662319
2.97	5.558702646
2.98	4.525558223
2.99	7.384275292
3	5.391277418
3.01	8.217783283
3.02	5.469388353
3.03	4.540477971
3.04	6.077905643
3.05	7.673980297
3.06	7.915689518
3.07	6.879060707
3.08	4.056894406
3.09	8.00175264
3.1	8.318169301
3.11	5.980470925
3.12	3.581244545
3.13	3.620054505
3.14	3.901389621
3.15	6.45871137
3.16	4.575801514
3.17	7.760971263
3.18	6.170809809
3.19	3.716391561
3.2	3.965278007
3.21	6.925492287
3.22	4.522562375
3.23	6.795361183
3.24	3.501947794
3.25	5.959982168
3.26	7.569873903
3.27	5.878264592
3.28	7.627944113
3.29	4.140256562
3.3	5.097862283
3.31	6.545763255
3.32	4.363349827
3.33	3.873876246
3.34	4.234126819
3.35	4.959386288
3.36	6.576007633
3.37	5.391735698
3.38	4.009230573
3.39	6.17146499
3.4	4.078081796
3.41	2.698330733
3.42	3.137458044
3.43	3.592752714
3.44	6.149109659
3.45	2.58346838
3.46	4.019029717
3.47	5.556493654
3.48	5.352005224
3.49	5.803771041
3.5	6.369304333
3.51	5.7158676
3.52	2.53184235
3.53	5.097785629
3.54	3.854253985
3.55	2.251578137
3.56	2.413408495
3.57	4.359821845
3.58	6.427762314
3.59	2.268676677
3.6	3.653071547
3.61	5.460195458
3.62	6.4985537
3.63	4.019652486
3.64	3.494260469
3.65	6.47183951
3.66	4.237470326
3.67	2.700966313
3.68	2.251049493
3.69	3.465924822
3.7	5.339423524
3.71	5.277371666
3.72	6.441286203
3.73	3.387226562
3.74	4.427571265
3.75	4.960669317
3.76	3.413399788
3.77	6.262357635
3.78	2.908149213
3.79	3.761642829
3.8	3.665832535
3.81	6.280705655
3.82	5.112625376
3.83	5.941802518
3.84	3.35527303
3.85	2.006067381
3.86	2.086963591
3.87	4.166323147
3.88	5.011739005
3.89	3.329360355
3.9	2.27770072
3.91	4.357637061
3.92	1.486537042
3.93	3.562549414
3.94	4.514382245
3.95	5.45473148
3.96	4.98301833
3.97	4.709729307
3.98	5.069916629
3.99	5.70685983
4	2.671755466
4.01	3.397585124
4.02	3.944979033
4.03	1.479832875
4.04	4.0263858
4.05	3.362248703
4.06	2.144105983
4.07	3.319440616
4.08	5.057279207
4.09	1.616217339
4.1	3.817192942
4.11	3.548432439
4.12	3.125310829
4.13	1.387389173
4.14	5.045234488
4.15	3.824777403
4.16	4.671989335
4.17	4.235360836
4.18	2.371060619
4.19	0.728450064
4.2	1.720547049
4.21	3.364696067
4.22	4.048412455
4.23	3.055867409
4.24	3.31360963
4.25	3.138916643
4.26	2.454567769
4.27	3.469654183
4.28	3.904882265
4.29	3.162893108
4.3	0.995658016
4.31	5.308752462
4.32	2.931134024
4.33	3.844597071
4.34	4.799189588
4.35	0.784600858
4.36	1.240215315
4.37	1.711997691
4.38	2.899399856
4.39	3.087868732
4.4	2.202734239
4.41	4.889860242
4.42	0.555469065
4.43	1.768880425
4.44	5.183221194
4.45	4.119929313
4.46	0.731078222
4.47	4.251845282
4.48	4.564191545
4.49	4.51111152
4.5	2.720742161
4.51	3.140626801
4.52	5.179395201
4.53	3.684925638
4.54	1.097872383
4.55	3.537247376
4.56	3.598790405
4.57	3.618994141
4.58	2.6616448
4.59	3.091110755
4.6	2.022202926
4.61	1.568985996
4.62	2.433864886
4.63	3.092712339
4.64	0.752079279
4.65	2.777114585
4.66	3.154545191
4.67	0.465852345
4.68	1.572254701
4.69	1.186080196
4.7	2.518782931
4.71	2.599016512
4.72	2.142318863
4.73	2.006767179
4.74	0.725688482
4.75	3.153222476
4.76	3.698183477
4.77	3.243004582
4.78	4.415743778
4.79	1.600268267
4.8	4.553302006
4.81	2.231519645
4.82	3.592501051
4.83	4.79451427
4.84	1.865169168
4.85	1.55572098
4.86	0.393216656
4.87	4.821617324
4.88	2.106133888
4.89	1.363594008
4.9	1.69992744
4.91	2.310098632
4.92	1.972084087
4.93	2.838838817
4.94	4.776828764
4.95	4.544433052
4.96	4.823251519
4.97	4.375684702
4.98	2.153647677
4.99	3.072070562
5	1.144226622
5.01	1.914183788
5.02	4.978217621
5.03	2.92908407
5.04	3.157805838
5.05	3.636598994
5.06	0.364931337
5.07	2.959821422
5.08	4.931590609
5.09	1.142143386
5.1	1.902634783
5.11	2.938161646
5.12	0.79145735
5.13	1.456402739
5.14	3.95037591
5.15	0.108012168
5.16	1.793706328
5.17	2.465629101
5.18	4.012688037
5.19	3.798975804
5.2	1.419508732
5.21	1.015955022
5.22	2.035575169
5.23	1.849688528
5.24	1.242158226
5.25	3.529618236
5.26	2.41380608
5.27	3.389368287
5.28	0.470672273
5.29	4.211193969
5.3	1.359270125
5.31	4.701645735
5.32	3.119322976
5.33	4.283744384
5.34	3.849487033
5.35	3.650243512
5.36	4.349247575
5.37	4.318706319
5.38	3.046365973
5.39	0.51458196
5.4	1.108403309
5.41	1.048414567
5.42	4.391383576
5.43	1.848450984
5.44	0.952262346
5.45	1.511332344
5.46	2.14751806
5.47	2.074955607
5.48	2.525657891
5.49	3.918939954
5.5	1.660427033
5.51	2.879201342
5.52	2.814722603
5.53	3.427254377
5.54	1.057900936
5.55	2.274452604
5.56	3.506824079
5.57	3.216473492
5.58	1.588294915
5.59	3.171671827
5.6	0.667885474
5.61	1.638156338
5.62	4.736359999
5.63	3.903413853
5.64	2.96611377
5.65	0.562633814
5.66	2.604933105
5.67	2.866762976
5.68	2.135752035
5.69	5.137394774
5.7	2.630615569
5.71	4.580638696
5.72	0.830383456
5.73	1.775411444
5.74	3.496651509
5.75	4.173141464
5.76	2.11022323
5.77	2.070479187
5.78	3.501383487
5.79	3.235467435
5.8	2.994822204
5.81	1.104011849
5.82	1.889368939
5.83	5.444424755
5.84	3.138035201
5.85	2.02051149
5.86	5.685920287
5.87	1.963878002
5.88	3.660777288
5.89	5.556298697
5.9	3.807386112
5.91	3.706317343
5.92	4.141264656
5.93	1.047232256
5.94	3.097325941
5.95	5.666653449
5.96	2.5407953
5.97	0.951858524
5.98	5.708520481
5.99	5.295144282
6	4.236056482
6.01	4.563110939
6.02	4.951411291
6.03	4.684067691
6.04	2.827401565
6.05	6.076536034
6.06	2.393907247
6.07	2.805245824
6.08	1.746387321
6.09	3.842594367
6.1	5.964270361
6.11	2.176903718
6.12	5.89947675
6.13	5.823256449
6.14	3.103426385
6.15	3.500404662
6.16	2.933627847
6.17	1.910602688
6.18	4.153954075
6.19	2.771833414
6.2	5.309291457
6.21	5.149383604
6.22	2.484773971
6.23	2.507789041
6.24	4.951817521
6.25	5.002988873
6.26	2.266070635
6.27	2.10635227
6.28	3.065800173
6.29	2.882619979
6.3	3.332139131
6.31	5.917221221
6.32	4.687549426
6.33	2.843462705
6.34	1.91989548
6.35	2.729598429
6.36	3.121187052
6.37	2.353949159
6.38	5.062244353
6.39	4.928000504
6.4	6.861916352
6.41	5.585904685
6.42	5.963090689
6.43	5.89437431
6.44	4.293421066
6.45	6.369326242
6.46	2.902795771
6.47	6.695277071
6.48	6.435928558
6.49	4.860100388
6.5	2.379685155
6.51	3.645328708
6.52	2.891159595
6.53	3.744688452
6.54	5.450460951
6.55	4.721991498
6.56	4.711774599
6.57	2.519197289
6.58	5.625893518
6.59	7.021076041
6.6	6.796427432
6.61	6.198806405
6.62	2.931063847
6.63	3.737177189
6.64	3.815405433
6.65	4.383196705
6.66	4.235813853
6.67	6.621814279
6.68	5.752415185
6.69	3.299749415
6.7	4.76540522
6.71	7.49150662
6.72	3.227010978
6.73	5.563360252
6.74	3.940486827
6.75	6.524657774
6.76	7.249178092
6.77	7.508429337
6.78	7.211304476
6.79	6.344700989
6.8	8.081347615
6.81	3.664870181
6.82	5.820090862
6.83	7.734336485
6.84	4.500504741
6.85	4.991671332
6.86	3.986285453
6.87	4.880533093
6.88	8.311844419
6.89	3.766253372
6.9	4.898643119
6.91	4.050332236
6.92	8.631650989
6.93	5.899988044
6.94	4.634713764
6.95	8.637371092
6.96	8.439643666
6.97	7.680692302
6.98	8.312908673
6.99	8.349063525
7	8.009599952
7.01	8.25462173
7.02	7.401476916
7.03	8.787365581
7.04	8.388818555
7.05	6.776117593
7.06	7.556381651
7.07	5.186029261
7.08	6.694955896
7.09	7.801014834
7.1	6.22730196
7.11	8.956566107
7.12	4.609152142
7.13	7.263574507
7.14	9.122485522
7.15	5.448951328
7.16	9.163160769
7.17	5.23730426
7.18	9.125553229
7.19	5.655680386
7.2	7.636845186
7.21	6.060027919
7.22	8.799465959
7.23	7.99422051
7.24	5.789774553
7.25	7.583704225
7.26	5.693053495
7.27	9.336637188
7.28	10.17256334
7.29	8.692278341
7.3	9.374438406
7.31	6.871120039
7.32	6.229903676
7.33	9.109384722
7.34	6.5235875
7.35	9.407037922
7.36	9.085998776
7.37	6.809668416
7.38	7.593599299
7.39	6.870119333
7.4	6.230230139
7.41	6.615488346
7.42	6.448395783
7.43	8.042070712
7.44	5.976083271
7.45	8.337188372
7.46	8.372707837
7.47	7.30522612
7.48	6.273021142
7.49	9.920937002
7.5	10.5433148
7.51	11.21301584
7.52	8.21072222
7.53	10.39948344
7.54	6.753652398
7.55	10.7791527
7.56	10.28316622
7.57	7.119868789
7.58	11.28022553
7.59	8.407203228
7.6	9.576858411
7.61	8.003106895
7.62	10.70555962
7.63	10.83510615
7.64	11.10539114
7.65	10.19816779
7.66	9.791312585
7.67	8.146016493
7.68	8.26408247
7.69	10.66570712
7.7	8.018518891
7.71	11.61676941
7.72	7.760095845
7.73	8.137314055
7.74	11.21627243
7.75	8.906072238
7.76	7.710191099
7.77	11.55756977
7.78	11.30633207
7.79	8.667201688
7.8	11.87359579
7.81	9.297746884
7.82	7.95548484
7.83	10.70591124
7.84	8.885652161
7.85	8.339777775
7.86	10.51942869
7.87	12.7405167
7.88	13.22985786
7.89	12.06578592
7.9	10.61320992
7.91	9.621832218
7.92	8.826279516
7.93	11.37710641
7.94	13.11165213
7.95	12.59996684
7.96	12.94407688
7.97	12.2419392
7.98	13.79136387
7.99	10.84056857
8	10.47680899
8.01	13.68517908
8.02	9.240909383
8.03	9.685368687
8.04	13.51211063
8.05	12.28738888
8.06	9.673351847
8.07	10.16773555
8.08	12.08782384
8.09	13.34089212
8.1	10.69138464
8.11	12.32350222
8.12	14.39969419
8.13	14.35462514
8.14	13.58009222
8.15	12.91291859
8.16	14.73678608
8.17	14.84032933
8.18	11.95777843
8.19	12.41883768
8.2	12.43286931
8.21	15.22214901
8.22	11.49814367
8.23	11.51865167
8.24	14.66768576
8.25	11.31215909
8.26	11.71208955
8.27	13.23667402
8.28	13.33525114
8.29	15.30123879
8.3	12.65919064
8.31	13.66903072
8.32	13.34412854
8.33	15.08967519
8.34	13.05760627
8.35	13.62133595
8.36	13.06210439
8.37	15.71711378
8.38	12.83249736
8.39	14.37378321
8.4	13.96731246
8.41	12.50459467
8.42	14.08949394
8.43	15.9548462
8.44	12.24346972
8.45	16.05394708
8.46	13.21953652
8.47	13.98480634
8.48	12.49824743
8.49	13.5963066
8.5	16.07329257
8.51	14.45433067
8.52	12.72245125
8.53	15.3684885
8.54	13.02993325
8.55	16.71964806
8.56	14.05371803
8.57	16.8125799
8.58	16.42265645
8.59	13.63320897
8.6	16.06799561
8.61	14.24777731
8.62	13.84893799
8.63	13.52794988
8.64	16.55452405
8.65	15.11576798
8.66	14.26369443
8.67	18.06442821
8.68	16.86479043
8.69	16.37463935
8.7	14.93311132
8.71	17.21005165
8.72	14.732542
8.73	15.74162501
8.74	18.93289073
8.75	17.10234299
8.76	16.69702
8.77	17.92921854
8.78	14.37677647
8.79	17.87309322
8.8	16.62374219
8.81	17.4278273
8.82	19.45526133
8.83	17.62021009
8.84	16.91074055
8.85	17.30113461
8.86	15.10673383
8.87	18.60646146
8.88	17.66732962
8.89	16.51624232
8.9	15.41768809
8.91	15.80960394
8.92	17.73714042
8.93	18.68435402
8.94	15.88942612
8.95	17.76425543
8.96	19.35174143
8.97	18.00196213
8.98	18.97202587
8.99	16.81012318
9	18.94982533
9.01	20.93341504
9.02	18.75739096
9.03	20.24617919
9.04	20.28625875
9.05	16.98183312
9.06	21.22285689
9.07	19.0761668
9.08	19.6533922
9.09	18.45580257
9.1	18.63916649
9.11	20.72575547
9.12	17.36616619
9.13	21.71629344
9.14	22.13942876
9.15	19.10008208
9.16	18.6169996
9.17	19.93335764
9.18	17.892974
9.19	22.4907362
9.2	18.88189449
9.21	21.79790842
9.22	18.20739448
9.23	22.79669996
9.24	19.78721945
9.25	20.00138477
9.26	20.18728866
9.27	20.08933471
9.28	21.25220588
9.29	22.99410819
9.3	23.43281441
9.31	21.89639351
9.32	21.10175721
9.33	21.06449694
9.34	22.0241088
9.35	20.65119355
9.36	21.37204264
9.37	24.0029437
9.38	21.92608277
9.39	23.07493965
9.4	19.92679632
9.41	23.01726262
9.42	22.83248247
9.43	20.3852209
9.44	22.81084008
9.45	22.7173437
9.46	22.73720042
9.47	24.30665666
9.48	23.40398054
9.49	25.03374333
9.5	23.24586654
9.51	21.99088617
9.52	22.50661652
9.53	24.62301157
9.54	23.09281586
9.55	25.47903555
9.56	20.8223796
9.57	20.97942433
9.58	25.52756645
9.59	22.87875094
9.6	22.60072707
9.61	25.60243276
9.62	23.07876265
9.63	26.37989882
9.64	22.33218452
9.65	23.16382795
9.66	25.90604843
9.67	24.44975192
9.68	25.30985284
9.69	25.70710106
9.7	25.58759706
9.71	25.39623488
9.72	26.22675196
9.73	22.60731293
9.74	25.19139764
9.75	23.99848599
9.76	27.44304809
9.77	25.20507152
9.78	26.67877139
9.79	27.93042196
9.8	26.49600506
9.81	25.16541756
9.82	28.05131562
9.83	26.09573327
9.84	25.63479185
9.85	28.05493868
9.86	23.69976071
9.87	27.6288235
9.88	26.30438274
9.89	26.94179942
9.9	26.73593836
9.91	26.97097791
9.92	29.10733914
9.93	28.04868055
9.94	28.41359964
9.95	27.04479632
9.96	25.3198715
9.97	25.08682013
9.98	28.38179924
9.99	28.68446446
10	29.76154057
10.01	25.32785938
10.02	29.16608512
10.03	26.80646139
10.04	30.38429277
10.05	26.08935035
10.06	26.05039215
10.07	26.68762078
10.08	29.7464395
10.09	27.69620595
10.1	30.07052965
10.11	26.34824792
10.12	31.03090421
10.13	27.52026772
10.14	29.65662741
10.15	30.55357326
10.16	31.52547998
10.17	28.85618341
10.18	29.8379068
10.19	29.72092443
10.2	29.29661321
10.21	30.27731803
10.22	27.96112981
10.23	31.58671248
10.24	30.15625207
10.25	29.00100877
10.26	29.18796507
10.27	27.97710797
10.28	31.45480426
10.29	32.660839
10.3	31.94851651
10.31	31.02006172
10.32	32.42677917
10.33	31.05826061
10.34	30.03042999
10.35	30.58453857
10.36	32.60440812
10.37	33.20151593
10.38	32.17254537
10.39	32.80945824
10.4	30.97760854
10.41	34.15938527
10.42	29.78410161
10.43	29.56880214
10.44	30.54692898
10.45	31.51613443
10.46	33.607702
10.47	31.68209834
10.48	31.82885107
10.49	31.65346066
10.5	31.64609938
10.51	31.30026145
10.52	31.39016857
10.53	33.99285515
10.54	34.19961277
10.55	31.24549243
10.56	33.52790044
10.57	35.34715011
10.58	34.04905369
10.59	34.05838705
10.6	33.39203383
10.61	34.18917871
10.62	36.15689781
10.63	32.22963063
10.64	31.94454826
10.65	33.3672141
10.66	36.46314829
10.67	34.5524852
10.68	37.03508784
10.69	34.72422514
10.7	34.2288254
10.71	37.56702464
10.72	34.69128223
10.73	33.69874524
10.74	37.94473417
10.75	37.08892425
10.76	37.07706067
10.77	35.23053489
10.78	36.20159025
10.79	35.6296071
10.8	33.73007126
10.81	36.38002423
10.82	37.12464827
10.83	35.23263026
10.84	38.2510496
10.85	37.61100464
10.86	37.94605332
10.87	35.29406831
10.88	36.55035911
10.89	35.82254371
10.9	39.02828157
10.91	38.79970234
10.92	38.79267959
10.93	36.6873411
10.94	38.31683989
10.95	36.93858344
10.96	36.48833466
10.97	38.34382671
10.98	39.397918
10.99	38.94013586
11	40.77730608
11.01	37.92246026
11.02	38.69053886
11.03	40.13267533
11.04	37.58738151
11.05	36.99231254
11.06	41.66662973
11.07	37.4536194
11.08	40.19330291
11.09	40.53596716
11.1	39.23904736
11.11	38.94464749
11.12	38.85049894
11.13	41.09183776
11.14	40.99084036
11.15	38.52031831
11.16	42.82658089
11.17	42.65795169
11.18	40.83611812
11.19	42.51248387
11.2	41.79704121
11.21	39.48138837
11.22	43.03410672
11.23	41.73445364
11.24	41.54634473
11.25	41.83985945
11.26	40.09595682
11.27	42.23741657
11.28	43.9667918
11.29	43.5487391
11.3	42.29455437
11.31	43.77779825
11.32	40.99888383
11.33	40.41647141
11.34	43.10992133
11.35	44.93560674
11.36	44.09802746
11.37	42.95868312
11.38	44.34096607
11.39	41.26563065
11.4	41.03454189
11.41	45.9654383
11.42	43.28093638
11.43	46.1491409
11.44	43.93070575
11.45	45.84555331
11.46	42.80425858
11.47	43.22188699
11.48	42.19921936
11.49	44.03889205
11.5	47.01587943
11.51	45.53827074
11.52	44.20971111
11.53	45.36540311
11.54	47.61423219
11.55	45.86457094
11.56	45.50770734
11.57	45.45662809
11.58	48.03583536
11.59	45.72737996
11.6	44.33221717
11.61	47.51879219
11.62	43.8476812
11.63	47.217587
11.64	48.6085796
11.65	48.54524193
11.66	48.33424153
11.67	47.46943042
11.68	46.84303243
11.69	46.73134157
11.7	49.11130817
11.71	47.76018802
11.72	47.71950494
11.73	49.49934444
11.74	49.47741016
11.75	46.04349539
11.76	49.94880951
11.77	50.20138582
11.78	49.52781436
11.79	50.02330329
11.8	49.94613118
11.81	47.8560316
11.82	47.19693438
11.83	49.13483731
11.84	49.50580364
11.85	51.72796405
11.86	48.06382815
11.87	48.31508905
11.88	50.22086228
11.89	49.84912809
11.9	52.36676312
11.91	51.64381875
11.92	48.85166956
11.93	52.05806302
11.94	50.42849322
11.95	50.61950582
11.96	51.15855987
11.97	49.75177247
11.98	51.13400874
11.99	51.50849946
12	52.01208399
12.01	51.4534234
12.02	51.2948049
12.03	50.64896215
12.04	53.98866328
12.05	51.94717275
12.06	54.83665378
12.07	53.90230089
12.08	52.27385084
12.09	53.47517279
12.1	53.28776267
12.11	52.0596006
12.12	52.46761058
12.13	53.92112713
12.14	52.84022663
12.15	54.45463428
12.16	55.48294617
12.17	54.20860558
12.18	54.9548513
12.19	54.74959079
12.2	53.70883368
12.21	55.85382524
12.22	55.78084516
12.23	55.9790501
12.24	52.71314097
12.25	57.29307703
12.26	57.66872778
12.27	54.33277793
12.28	55.11814977
12.29	57.22695644
12.3	57.69794691
12.31	57.7194016
12.32	57.82635995
12.33	55.02734912
12.34	58.65904795
12.35	57.67599347
12.36	54.86427088
12.37	55.6128702
12.38	58.19282598
12.39	54.84010315
12.4	58.21076057
12.41	55.29350713
12.42	56.13666859
12.43	56.91094046
12.44	57.19958185
12.45	57.46843352
12.46	58.46649124
12.47	58.76659814
12.48	57.32124702
12.49	60.02750475
12.5	59.81209314
12.51	56.6943194
12.52	57.8074958
12.53	57.10077356
12.54	61.28023871
12.55	61.56324704
12.56	61.10122226
12.57	61.82847177
12.58	61.29173133
12.59	60.6208508
12.6	59.5977946
12.61	60.78117686
12.62	62.65525168
12.63	59.08542979
12.64	62.83721963
12.65	60.72588444
12.66	61.23173505
12.67	59.83686694
12.68	63.90947965
12.69	62.17734423
12.7	61.06294087
12.71	63.97915997
12.72	61.04167591
12.73	62.51907267
12.74	60.16180929
12.75	60.16860243
12.76	63.03152441
12.77	64.20838522
12.78	65.05218246
12.79	63.447283
12.8	62.23099594
12.81	65.45273573
12.82	65.36272961
12.83	64.92259376
12.84	63.10074065
12.85	63.26923919
12.86	63.40486208
12.87	64.57068788
12.88	66.75342518
12.89	66.21208797
12.9	63.94436103
12.91	66.72769573
12.92	63.95090791
12.93	66.67657936
12.94	65.4410034
12.95	67.20936905
12.96	68.32321972
12.97	65.85625236
12.98	63.90093864
12.99	65.15408721
13	67.06893672
13.01	64.85666644
13.02	65.19298587
13.03	69.44409266
13.04	67.20366155
13.05	64.86347476
13.06	65.34990881
13.07	66.35008483
13.08	68.45888291
13.09	69.86958421
13.1	70.31512141
13.11	67.90914202
13.12	69.96238183
13.13	66.71081977
13.14	67.99811741
13.15	71.05515105
13.16	67.27029072
13.17	68.5824247
13.18	69.26218009
13.19	71.26545059
13.2	71.67762861
13.21	69.17609275
13.22	69.3654221
13.23	69.09185762
13.24	70.02420889
13.25	69.12884369
13.26	70.43977334
13.27	71.58299944
13.28	70.61105151
13.29	70.5512334
13.3	73.3481032
13.31	69.12433637
13.32	73.46629661
13.33	72.34252507
13.34	74.0234582
13.35	70.26055707
13.36	73.16460507
13.37	74.13919348
13.38	74.02382259
13.39	72.8120281
13.4	75.12974868
13.41	73.3908273
13.42	73.27148243
13.43	72.59314808
13.44	71.63443549
13.45	74.71667736
13.46	75.75370487
13.47	76.14273403
13.48	73.89564514
13.49	76.56934159
13.5	73.24843827
13.51	73.24554284
13.52	76.88237301
13.53	76.48212826
13.54	77.55483315
13.55	76.54652156
13.56	77.68307252
13.57	77.38281111
13.58	74.22743931
13.59	77.07699771
13.6	78.29220399
13.61	77.32662437
13.62	75.00954719
13.63	75.25968668
13.64	75.4522852
13.65	78.6239503
13.66	78.2395933
13.67	75.19830826
13.68	77.61864504
13.69	80.11364797
13.7	78.02366355
13.71	80.75943566
13.72	78.24486888
13.73	80.96794053
13.74	77.32480873
13.75	78.1585564
13.76	77.94801282
13.77	77.85929329
13.78	81.93187919
13.79	81.27270573
13.8	79.01424557
13.81	78.4468454
13.82	78.61526607
13.83	80.35407444
13.84	78.70660945
13.85	82.49514887
13.86	81.4795059
13.87	82.0293357
13.88	79.38097567
13.89	82.94271708
13.9	84.15476136
13.91	84.0708947
13.92	83.08500694
13.93	80.27974364
13.94	82.47833434
13.95	84.20952251
13.96	84.11116103
13.97	81.33737362
13.98	81.91437257
13.99	81.24544699
14	81.33385548
14.01	84.24128405
14.02	84.1128829
14.03	83.51880076
